Date Collected,State ,County,City,Facility Name,State Facility Type,CTP Facility Categorization,State/Fed Regulated,State Facility ID,CMS Facility ID,Date outbreak opened,Date outreak closed,Outbreak Status,Resident Census,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Resident Positives,Resident Probable Positives,Resident Deaths,Resident Probable Deaths,Staff Positive,Staff Probable Positives,Staff Deaths,Staff Probable Deaths,Resident/Staff Positives,Resident/Staff Probable Positives,Resident/Staff Deaths,Resident/Staff Probable Deaths,Residents Tested,Staff Tested,Personal Protective Equipment,last_recorded
20200604,AR,,,Willow Bend Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45412,,,,,30,,4,,21,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Ozark Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45414,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Legacy Heights N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Conway Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45245,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Salem Place N&R,Uncategorized LTCF,Nursing Home,Federal,,45183,,,,,1,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,CCC-Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,CCC-Batesville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Allay Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45288,,,,,5,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Greenhouse Cottages of Belle Meade,Uncategorized LTCF,Nursing Home,Federal,,45170,,,,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Meadowview H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Parkway Heights Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Encore Healthcare & Rehab-WLR,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,West Memphis H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,5,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Encompass Rehab/LTC,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Indian Rock Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Springs of Mine Creek,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Rector N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Randolph Co Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45443,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Crestpark Of Wynne,Uncategorized LTCF,Nursing Home,Federal,,45166,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Village at Valley Ranch,Uncategorized LTCF,Nursing Home,Federal,,45431,,,,,4,,1,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Rogers Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Harris Healthcare,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,17,,1,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Greenhouse Cottages of Poplar Grove,Uncategorized LTCF,Nursing Home,Federal,,45466,,,,,2,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Summit Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,8,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Southfork River Therapy & Living,Uncategorized LTCF,Nursing Home,Federal,,45248,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Belle View Estates,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Brookstone Assisted Living Community,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,3,,3,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Ash Flat Healthcare & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,37,,3,,18,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Gardner N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Crestpark of Forrest City,Uncategorized LTCF,Nursing Home,Federal,,45219,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,McGehee H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Spring Creek Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45392,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Springs on Broadway (CCC-W. Memphis/Broadway H&R),Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,0,,7,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,"Twin Rivers Health & Rehab
 This facility has not had an ADH confirmed positive
 case",Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Pines Nursing & Rehab Center,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Robinson Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Courtyard Healthcare & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,35,,5,,20,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Amberwood Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45464,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,West Memphis Residential Inc.,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Craighead Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,04A158,,,,,16,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Hospice Home Care Center,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Silver Oaks Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45173,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Presbyterian Village,Uncategorized LTCF,Nursing Home,Federal,,45436,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Village on the Park - Rogers,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Midtown Post- Acute Care & Rehabilitation,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,0,,3,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Greene Acres Easy Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,VA NLR Nursing Home,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Maples at Her- Ber Meadows,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Morningside of Springdale,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Woodland Hills H&R Center,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,24,,2,,24,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,North Hills Lifecare & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Katherine’s Place at Wedington,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Ozark Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45386,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Edgewood Health & Rehab-Springdale,Uncategorized LTCF,Nursing Home,Federal,,45428,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Elmcroft Assisted Living-Maumelle,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Gardens of Osage Terrace-Maumelle,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Shiloh Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Johnson Co Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Jamestown Nursing & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Windcrest Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45367,,,,,,,0,,3,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,The Waters of Rogers,Uncategorized LTCF,Nursing Home,Federal,,45212,,,,,2,,0,,12,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Barrow Creek Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45432,,,,,0,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Everest Rehabilitation Hospital,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Eagle Mountain Assisted Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Cavalier Healthcare of England,Uncategorized LTCF,Nursing Home,Federal,,45442,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Lawrence Hall Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45452,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Advanced Health & Rehab of Union Co,Uncategorized LTCF,Nursing Home,Federal,,45275,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Fox Ridge Assisted Living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,20200604
20200604,AR,,,Springhouse Village-,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Greenhouse Cottages of Poplar
Grove",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"Summit Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,8,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"Southfork River
Therapy & Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,Brookstone Assisted Living Community-ALF,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,3,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"Ash Flat Healthcare
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,32,,2,,13,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"Crestpark of Forrest
City",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Spring Creek Health
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"CCC-W.
Memphis/Broadway
Health & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,Twin Rivers Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"The Pines Nursing &
Rehab Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Robinson Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Courtyard
Healthcare & Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,35,,,,19,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Amberwood Health
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"West Memphis
Residential Inc.",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Craighead Nursing
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Hospice Home Care
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Silver Oaks Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Village on the Park -
Rogers",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Midtown Post-
Acute Care &
Rehabilitation",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,,,3,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,Greene Acres Easy living,Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"VA NLR Nursing
Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200521
20200604,AR,,,"The Maples at Her-
Ber Meadows",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Briarwood Nursing
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,43,,5,,17,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"The Greenhouse
Cottages of Belle
Meade",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Parkway Heights
Village",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Encore Healthcare
& Rehab-WLR",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Encompass
Rehab/LTC",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Randolph Co
Nursing Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"The Village at Valley
Ranch",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,4,,1,,5,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Rogers Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Greenhouse
Cottages of Poplar
Grove",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Brookstone Assisted
Living Community",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,3,,3,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"The Springs on Broadway (CCC-W.
Memphis/Broadway
H&R)",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,0,,3,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Twin Rivers Health
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Greene Acres Easy
Living",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Morningside of
Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Woodland Hills H&R
Center",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"North Hills Lifecare
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,,,3,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Katherine’s Place at
Wedington",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Ozark Nursing
Home",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Edgewood Health &
Rehab-Springdale",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Elmcroft Assisted
Living-Maumelle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Gardens of Osage
Terrace-Maumelle",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Shiloh Nursing &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Jamestown Nursing
& Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200604,AR,,,"Windcrest Health &
Rehab",Uncategorized LTCF,Uncategorized LTCF,State,,,,,Closed,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,20200528
20200611,AR,,,Briarwood Nursing Center,Uncategorized LTCF,Nursing Home,Federal,,45387,,,,,43,,5,,17,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Villages of General Baptist-West,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,1,,3,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,The Lakes of Maumelle H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,41,,12,,11,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Apple Creek H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Springhouse Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Waters of White Hall,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,46,,16,,35,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Greene Acres NH,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Newton Co NH,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Walnut Ridge N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,55,,7,,25,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Willow Bend Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45412,,,,,30,,4,,21,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Ozark Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45414,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Legacy Heights N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Conway Healthcare & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45245,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Salem Place N&R,Uncategorized LTCF,Nursing Home,Federal,,45183,,,,,1,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,CCC-Jonesboro,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,CCC-Batesville,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Allay Health N&R,Uncategorized LTCF,Nursing Home,Federal,,45288,,,,,5,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,The Greenhouse Cottages of Belle Meade,Uncategorized LTCF,Nursing Home,Federal,,45170,,,,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Meadowview H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Parkway Heights Village,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Encore Healthcare & Rehab-WLR,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,4,,1,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,West Memphis H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,5,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Encompass Rehab/LTC,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Springs of Mine Creek,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Rector N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Randolph Co Nursing Home,Uncategorized LTCF,Nursing Home,Federal,,45443,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Crestpark Of Wynne,Uncategorized LTCF,Nursing Home,Federal,,45166,,,,,1,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,The Village at Valley Ranch,Uncategorized LTCF,Nursing Home,Federal,,45431,,,,,5,,1,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Rogers Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Harris Healthcare,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,17,,1,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Greenhouse Cottages of Poplar Grove,Uncategorized LTCF,Nursing Home,Federal,,45466,,,,,2,,0,,4,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Summit Health & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,8,,2,,5,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Southfork River Therapy & Living,Uncategorized LTCF,Nursing Home,Federal,,45248,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Belle View Estates,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,1,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Brookstone Assisted Living Community,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,3,,3,,4,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Ash Flat Healthcare & Rehab,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,37,,3,,18,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Gardner N&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Crestpark of Forrest City,Uncategorized LTCF,Nursing Home,Federal,,45219,,,,,1,,0,,2,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,McGehee H&R,Uncategorized LTCF,Uncategorized LTCF,State,,,,,,,0,,0,,1,,,,,,,,,,,,,,,,,,,,,,,20200611
20200611,AR,,,Spring Creek Health & Rehab,Uncategorized LTCF,Nursing Home,Federal,,45392,,,,,2,,0,,0,,,,,,,,,,,,,,,,,,,,,,,20200611
